offset_seconds,frequency_hz
1361.500000,59.865516
1362.500000,59.986775
1363.500000,59.986775
1364.500000,59.974524
1365.500000,59.974524
1366.500000,59.974524
1367.500000,59.888969
1368.500000,59.888969
1369.500000,59.907429
1370.500000,59.968198
1371.500000,59.985137
1372.500000,60.116902
1373.500000,60.230358
1374.500000,60.230358
1375.500000,60.136917
1376.500000,59.988020
1377.500000,59.866002
1378.500000,59.866002
1379.500000,59.866002
1380.500000,59.866205
1381.500000,59.855443
1382.500000,59.855443
1383.500000,59.855443
1384.500000,60.006711
1385.500000,60.006711
1386.500000,59.971366
1387.500000,59.955266
1388.500000,59.929459
1389.500000,59.929459
1390.500000,59.952650
1391.500000,60.090455
1392.500000,59.952650
1393.500000,60.073318
1394.500000,59.877540
1395.500000,60.007730
1396.500000,59.923435
1397.500000,59.959246
1398.500000,59.923435
1399.500000,59.959246
1400.500000,60.019950
1401.500000,60.019950
1402.500000,60.080267
1403.500000,59.983105
1404.500000,60.041183
1405.500000,60.041183
1406.500000,60.066595
1407.500000,60.066595
1408.500000,60.060494
1409.500000,59.909923
1410.500000,59.951721
1411.500000,59.951721
1412.500000,59.951721
1413.500000,59.812533
1414.500000,59.812533
1415.500000,59.833655
1416.500000,60.065659
1417.500000,60.065659
1418.500000,59.868818
1419.500000,59.868818
1420.500000,59.901458
1421.500000,59.901458
1422.500000,59.909376
1423.500000,59.902088
1424.500000,59.902088
1425.500000,59.902088
1426.500000,59.987348
1427.500000,60.027777
1428.500000,59.987348
1429.500000,59.961560
1430.500000,59.837194
1431.500000,59.837194
1432.500000,59.869161
1433.500000,60.102578
1434.500000,60.102578
1435.500000,60.071125
1436.500000,60.040816
1437.500000,59.857247
1438.500000,59.857247
1439.500000,59.985118
1440.500000,59.985118
1441.500000,59.901038
1442.500000,59.791091
1443.500000,59.901038
1444.500000,59.990139
1445.500000,59.990139
1446.500000,59.962723
1447.500000,59.962723
1448.500000,59.962723
1449.500000,59.826266
1450.500000,59.826266
1451.500000,59.836064
1452.500000,59.891075
1453.500000,59.917851
1454.500000,60.046821
1455.500000,60.084112
1456.500000,60.084112
1457.500000,60.049553
1458.500000,59.941225
1459.500000,59.941225
1460.500000,59.941225
1461.500000,59.745072
1462.500000,59.734402
1463.500000,59.734402
1464.500000,59.769207
1465.500000,59.783412
1466.500000,59.915921
1467.500000,59.904089
1468.500000,59.968704
1469.500000,59.983621
1470.500000,59.983621
1471.500000,59.983621
1472.500000,59.951430
1473.500000,60.071879
1474.500000,60.161935
1475.500000,60.161935
1476.500000,59.997193
1477.500000,59.984014
1478.500000,59.984014
1479.500000,60.004538
1480.500000,60.046789
1481.500000,60.046789
1482.500000,60.046789
1483.500000,60.138651
1484.500000,60.138651
1485.500000,60.109139
1486.500000,60.001919
1487.500000,59.962000
1488.500000,59.942203
1489.500000,59.857206
1490.500000,59.857206
1491.500000,60.143362
1492.500000,60.143362
1493.500000,59.958849
1494.500000,59.910964
1495.500000,59.910964
1496.500000,60.048056
1497.500000,60.048056
1498.500000,60.019056
1499.500000,60.019056
1500.500000,60.019056
1501.500000,59.947031
1502.500000,59.929631
1503.500000,59.929631
1504.500000,59.929631
1505.500000,60.048230
1506.500000,60.048230
1507.500000,59.919422
1508.500000,59.919422
1509.500000,60.076270
1510.500000,60.076270
1511.500000,59.963589
1512.500000,59.901031
1513.500000,59.963589
1514.500000,59.973832
1515.500000,60.027624
1516.500000,59.973832
1517.500000,60.020989
1518.500000,60.020989
1519.500000,60.020989
1520.500000,59.815454
1521.500000,59.815454
1522.500000,59.850644
1523.500000,59.986060
1524.500000,60.107488
1525.500000,60.107488
1526.500000,59.987429
1527.500000,59.968219
1528.500000,59.987429
1529.500000,60.070043
1530.500000,60.070043
1531.500000,60.070043
1532.500000,60.069870
1533.500000,59.919897
1534.500000,59.892304
1535.500000,59.919897
1536.500000,59.991798
1537.500000,60.140778
1538.500000,60.140778
1539.500000,60.125334
1540.500000,59.985157
1541.500000,60.049909
1542.500000,59.925762
1543.500000,60.026444
1544.500000,60.026444
1545.500000,60.026444
1546.500000,60.018567
1547.500000,60.018567
1548.500000,59.901900
1549.500000,59.964328
1550.500000,59.964328
1551.500000,59.964328
1552.500000,59.876837
1553.500000,59.876837
1554.500000,60.005736
1555.500000,60.012124
1556.500000,60.012124
1557.500000,60.012124
1558.500000,59.787492
1559.500000,59.816586
1560.500000,59.816586
1561.500000,59.902210
1562.500000,59.956975
1563.500000,60.080517
1564.500000,60.080517
1565.500000,60.080517
1566.500000,60.009000
1567.500000,60.028964
1568.500000,60.028964
1569.500000,60.028964
1570.500000,59.907133
1571.500000,59.886839
1572.500000,59.907133
1573.500000,59.985440
1574.500000,59.985440
1575.500000,59.985440
1576.500000,59.996168
1577.500000,59.996168
1578.500000,59.996168
1579.500000,59.948438
1580.500000,59.948438
1581.500000,59.933108
1582.500000,59.831167
1583.500000,59.841915
1584.500000,59.841915
1585.500000,59.982610
1586.500000,59.983604
1587.500000,59.982610
1588.500000,59.843894
1589.500000,59.839900
1590.500000,59.843894
1591.500000,60.046568
1592.500000,60.046568
1593.500000,59.947832
1594.500000,59.869349
1595.500000,59.869349
1596.500000,59.869349
1597.500000,59.931592
1598.500000,60.008813
1599.500000,60.008813
1600.500000,59.981028
1601.500000,59.965595
1602.500000,59.965595
1603.500000,59.965595
1604.500000,60.001719
1605.500000,60.061208
1606.500000,60.187328
1607.500000,60.187328
1608.500000,60.187328
1609.500000,60.021274
1610.500000,60.021274
1611.500000,60.005339
1612.500000,59.969790
1613.500000,59.969790
1614.500000,59.969790
1615.500000,60.072920
1616.500000,59.936309
1617.500000,60.056850
1618.500000,60.050220
1619.500000,60.056850
1620.500000,60.050220
1621.500000,60.114253
1622.500000,60.007608
1623.500000,60.007608
1624.500000,59.962215
1625.500000,59.811006
1626.500000,59.811006
1627.500000,59.819048
1628.500000,59.887646
1629.500000,59.887646
1630.500000,60.015529
1631.500000,60.058001
1632.500000,60.212058
1633.500000,60.212058
1634.500000,60.069117
1635.500000,59.897140
1636.500000,59.897140
1637.500000,59.932322
1638.500000,59.932322
1639.500000,59.932322
1640.500000,59.995649
1641.500000,59.995649
1642.500000,59.906545
1643.500000,59.906545
1644.500000,60.067187
1645.500000,60.067187
1646.500000,60.067187
1647.500000,60.035964
1648.500000,60.037754
1649.500000,60.023096
1650.500000,60.037754
1651.500000,60.090084
1652.500000,60.090084
1653.500000,60.037953
1654.500000,60.028295
1655.500000,60.037953
1656.500000,60.085660
1657.500000,60.244196
1658.500000,60.244196
1659.500000,60.207527
1660.500000,59.991431
1661.500000,59.984265
1662.500000,59.973960
1663.500000,59.967948
1664.500000,59.967948
1665.500000,59.967948
1666.500000,59.847248
1667.500000,59.968660
1668.500000,59.968660
1669.500000,59.968660
1670.500000,60.033816
1671.500000,60.033816
1672.500000,60.063452
1673.500000,60.063452
1674.500000,59.980107
1675.500000,59.980107
1676.500000,60.068678
1677.500000,60.068678
1678.500000,60.068678
1679.500000,59.914601
1680.500000,59.914601
1681.500000,59.914601
1682.500000,59.997144
1683.500000,60.024945
1684.500000,59.997144
1685.500000,59.973760
1686.500000,59.973760
1687.500000,59.990893
1688.500000,60.002031
1689.500000,60.036321
1690.500000,60.186348
1691.500000,60.186348
1692.500000,60.004809
1693.500000,60.004809
1694.500000,60.065575
1695.500000,60.152854
1696.500000,60.156158
1697.500000,60.156158
1698.500000,60.059302
1699.500000,60.055192
1700.500000,60.018114
1701.500000,59.943767
1702.500000,59.947685
1703.500000,59.947685
1704.500000,59.947685
1705.500000,59.929845
1706.500000,59.871968
1707.500000,59.871968
1708.500000,59.976139
1709.500000,59.976139
1710.500000,59.976139
1711.500000,60.022327
1712.500000,60.051139
1713.500000,60.051139
1714.500000,60.051139
1715.500000,59.937270
1716.500000,59.937270
1717.500000,60.057212
1718.500000,60.057212
1719.500000,60.057212
1720.500000,60.101470
1721.500000,60.101470
1722.500000,60.045352
1723.500000,59.929155
1724.500000,60.045352
1725.500000,60.072135
1726.500000,60.072135
1727.500000,60.067428
1728.500000,59.909913
1729.500000,59.867579
1730.500000,59.909913
1731.500000,60.063385
1732.500000,60.063385
1733.500000,60.063385
1734.500000,60.126730
1735.500000,60.126730
1736.500000,59.974703
1737.500000,59.974703
1738.500000,59.974703
1739.500000,60.018670
1740.500000,60.107198
1741.500000,60.107198
1742.500000,60.020570
1743.500000,60.020570
1744.500000,60.140024
1745.500000,60.140024
1746.500000,60.000943
1747.500000,60.000943
1748.500000,59.980555
1749.500000,59.980555
1750.500000,59.898076
1751.500000,59.898076
1752.500000,60.026395
1753.500000,60.100257
1754.500000,60.100257
1755.500000,59.929501
1756.500000,59.929501
1757.500000,60.154435
1758.500000,60.154435
1759.500000,60.211370
1760.500000,60.055492
1761.500000,59.948172
1762.500000,59.856968
1763.500000,59.856968
1764.500000,59.922512
1765.500000,59.988127
1766.500000,59.988127
1767.500000,60.004531
1768.500000,59.989490
1769.500000,60.083164
1770.500000,60.083164
1771.500000,60.083164
1772.500000,59.923045
1773.500000,59.923045
1774.500000,59.916201
1775.500000,59.939923
1776.500000,59.882590
1777.500000,59.939923
1778.500000,60.126650
1779.500000,60.126650
1780.500000,60.008904
1781.500000,59.974141
1782.500000,59.974141
1783.500000,59.901198
1784.500000,59.901198
1785.500000,60.042865
1786.500000,60.042865
1787.500000,60.136470
1788.500000,60.152531
1789.500000,60.152531
1790.500000,60.114790
1791.500000,60.026421
1792.500000,60.026421
1793.500000,60.026421
1794.500000,60.101084
1795.500000,60.101084
1796.500000,60.101084
1797.500000,60.130096
1798.500000,60.130096
1799.500000,60.130096
1800.500000,59.959688
1801.500000,59.959688
1802.500000,59.916637
1803.500000,59.916637
1804.500000,60.047464
1805.500000,60.078407
1806.500000,60.078407
1807.500000,60.037493
1808.500000,60.030833
1809.500000,59.989962
1810.500000,60.030833
1811.500000,60.031852
1812.500000,60.082860
1813.500000,60.159835
1814.500000,60.159835
1815.500000,60.159835
1816.500000,60.080370
1817.500000,59.971890
1818.500000,59.874078
1819.500000,59.874078
1820.500000,60.084870
1821.500000,60.084870
1822.500000,60.009861
1823.500000,59.836703
1824.500000,59.836703
1825.500000,59.880972
1826.500000,60.083070
1827.500000,60.083070
1828.500000,59.998417
1829.500000,59.958168
1830.500000,59.998417
1831.500000,59.958168
1832.500000,59.946785
1833.500000,59.875392
1834.500000,59.875392
1835.500000,59.950192
1836.500000,60.074554
1837.500000,60.214464
1838.500000,60.214464
1839.500000,59.783755
1840.500000,59.783755
1841.500000,59.828495
1842.500000,59.987738
1843.500000,59.987738
1844.500000,59.954819
1845.500000,59.946085
1846.500000,59.940368
1847.500000,59.931640
1848.500000,59.931640
1849.500000,59.923917
1850.500000,59.875373
1851.500000,59.874275
1852.500000,59.874275
1853.500000,59.990426
1854.500000,59.990426
1855.500000,60.143402
1856.500000,59.995878
1857.500000,59.995878
1858.500000,59.960928
1859.500000,59.899398
1860.500000,59.861431
1861.500000,59.899398
1862.500000,59.931449
1863.500000,60.004797
1864.500000,59.981618
1865.500000,59.981618
1866.500000,59.933925
1867.500000,59.933925
1868.500000,59.871574
1869.500000,59.988214
1870.500000,59.988214
1871.500000,59.988214
1872.500000,59.875770
1873.500000,59.831242
1874.500000,59.875770
1875.500000,60.033126
1876.500000,60.033926
1877.500000,60.115483
1878.500000,60.033926
1879.500000,60.030529
1880.500000,59.914943
1881.500000,60.030529
1882.500000,59.920563
1883.500000,59.980997
1884.500000,59.980997
1885.500000,59.980997
1886.500000,59.998731
1887.500000,59.998731
1888.500000,60.019274
1889.500000,60.069394
1890.500000,60.093254
1891.500000,60.141837
1892.500000,60.141837
1893.500000,60.068689
1894.500000,60.068689
1895.500000,60.068689
1896.500000,60.060012
1897.500000,60.060012
1898.500000,60.060012
1899.500000,59.912830
1900.500000,59.912830
1901.500000,59.908698
1902.500000,60.007919
1903.500000,60.007919
1904.500000,60.136446
1905.500000,60.136446
1906.500000,60.136446
1907.500000,60.103117
1908.500000,59.936090
1909.500000,59.930410
1910.500000,59.805499
1911.500000,59.915307
1912.500000,59.915307
1913.500000,59.925826
1914.500000,59.925826
1915.500000,59.925826
1916.500000,59.949142
1917.500000,59.990797
1918.500000,60.087883
1919.500000,60.200953
1920.500000,60.200953
1921.500000,60.152480
1922.500000,60.024167
1923.500000,60.015076
1924.500000,60.015076
1925.500000,60.015076
1926.500000,59.944674
1927.500000,59.944674
1928.500000,59.834663
1929.500000,59.975662
1930.500000,59.938182
1931.500000,59.938182
1932.500000,59.926302
1933.500000,59.805499
1934.500000,59.805499
1935.500000,59.819948
1936.500000,59.819948
1937.500000,59.819948
1938.500000,60.044283
1939.500000,60.071144
1940.500000,60.071144
1941.500000,59.909897
1942.500000,59.909897
1943.500000,59.909897
1944.500000,60.012843
1945.500000,59.775953
1946.500000,59.873977
1947.500000,59.777753
1948.500000,59.799503
1949.500000,59.799503
1950.500000,59.906300
1951.500000,59.931168
1952.500000,60.067707
1953.500000,60.067707
1954.500000,60.048191
1955.500000,59.992383
1956.500000,59.992383
1957.500000,59.848889
1958.500000,59.912089
1959.500000,59.848889
1960.500000,59.912089
1961.500000,59.995838
1962.500000,59.995838
1963.500000,59.995838
1964.500000,60.026525
1965.500000,60.026525
1966.500000,59.870850
1967.500000,59.870850
1968.500000,60.092811
1969.500000,60.125063
1970.500000,60.092811
1971.500000,59.967524
1972.500000,59.902579
1973.500000,59.786532
1974.500000,59.902579
1975.500000,60.098332
1976.500000,60.098332
1977.500000,59.952936
1978.500000,59.896645
1979.500000,59.896645
1980.500000,59.933620
1981.500000,59.933620
1982.500000,59.933620
1983.500000,60.069151
1984.500000,60.163671
1985.500000,60.163671
1986.500000,60.049767
1987.500000,60.046354
1988.500000,60.049767
1989.500000,60.099173
1990.500000,60.099173
1991.500000,59.966206
1992.500000,59.923317
1993.500000,59.966206
1994.500000,60.072777
1995.500000,60.072777
1996.500000,59.960983
1997.500000,59.960983
1998.500000,60.093259
1999.500000,60.093259
2000.500000,59.927524
2001.500000,59.880399
2002.500000,59.927524
2003.500000,60.136212
2004.500000,60.136212
2005.500000,59.998672
2006.500000,59.998672
2007.500000,60.031242
2008.500000,60.031242
2009.500000,59.873996
2010.500000,59.873996
2011.500000,59.793844
2012.500000,59.853643
2013.500000,59.844269
2014.500000,59.853643
2015.500000,59.928171
2016.500000,59.928171
2017.500000,60.030747
2018.500000,59.996111
2019.500000,59.996111
2020.500000,59.896688
2021.500000,59.896688
2022.500000,59.929598
2023.500000,60.055835
2024.500000,60.000356
2025.500000,60.070482
2026.500000,60.000356
2027.500000,59.973553
2028.500000,59.973553
2029.500000,59.961650
2030.500000,60.013505
2031.500000,60.013505
2032.500000,60.187831
2033.500000,60.187831
2034.500000,60.045335
2035.500000,59.940975
2036.500000,59.960015
2037.500000,59.960015
2038.500000,60.001330
2039.500000,60.114223
2040.500000,60.114223
2041.500000,60.224303
2042.500000,60.084262
2043.500000,60.084262
2044.500000,60.084262
2045.500000,59.942717
2046.500000,60.146198
2047.500000,60.050972
2048.500000,60.050972
2049.500000,60.039442
2050.500000,59.984860
2051.500000,59.984860
2052.500000,59.960168
2053.500000,59.960168
2054.500000,59.998949
2055.500000,60.066720
2056.500000,60.081182
2057.500000,60.066720
2058.500000,59.967478
2059.500000,59.863609
2060.500000,59.863609
2061.500000,59.863609
2062.500000,59.968379
2063.500000,59.968379
2064.500000,60.001036
2065.500000,59.970249
2066.500000,59.970249
2067.500000,59.934304
2068.500000,59.841057
2069.500000,59.794813
2070.500000,59.841057
2071.500000,59.797270
2072.500000,59.909670
2073.500000,59.909670
2074.500000,59.934095
2075.500000,60.054418
2076.500000,60.102758
2077.500000,60.102758
2078.500000,60.039681
2079.500000,60.039681
2080.500000,60.106586
2081.500000,60.106586
2082.500000,60.082233
2083.500000,60.082233
2084.500000,60.099009
2085.500000,60.159712
2086.500000,60.159712
2087.500000,60.159712
2088.500000,60.022220
2089.500000,60.022220
2090.500000,60.028766
2091.500000,60.028766
2092.500000,60.028766
2093.500000,60.162903
2094.500000,60.162903
2095.500000,59.994575
2096.500000,59.942351
2097.500000,59.975407
2098.500000,59.975407
2099.500000,59.975407
2100.500000,60.013683
2101.500000,59.929564
2102.500000,59.946727
2103.500000,59.929564
2104.500000,59.946727
2105.500000,60.051041
2106.500000,60.051041
2107.500000,60.066986
2108.500000,59.957445
2109.500000,59.931778
2110.500000,59.853484
2111.500000,59.853484
2112.500000,60.010815
2113.500000,60.010815
2114.500000,59.941220
2115.500000,59.898559
2116.500000,59.941220
2117.500000,60.172083
2118.500000,60.172083
2119.500000,59.904084
2120.500000,59.892743
2121.500000,59.892743
2122.500000,59.892743
2123.500000,59.870976
2124.500000,59.965354
2125.500000,59.878784
2126.500000,60.003307
2127.500000,59.942311
2128.500000,60.006143
2129.500000,60.006143
2130.500000,60.061657
2131.500000,60.061657
2132.500000,59.822163
2133.500000,59.822163
2134.500000,60.098869
2135.500000,60.098869
2136.500000,60.098869
2137.500000,60.062870
2138.500000,60.124839
2139.500000,60.045973
2140.500000,59.900406
2141.500000,59.804165
2142.500000,59.900406
2143.500000,59.968116
2144.500000,59.968116
2145.500000,59.900779
2146.500000,59.900779
2147.500000,59.866402
2148.500000,60.015602
2149.500000,60.015602
2150.500000,60.031531
2151.500000,60.031531
2152.500000,59.963280
2153.500000,59.816272
2154.500000,59.963280
2155.500000,59.826100
2156.500000,59.973382
2157.500000,60.011938
2158.500000,60.102339
2159.500000,60.115313
2160.500000,60.115313
2161.500000,60.128016
2162.500000,60.089556
2163.500000,59.909346
2164.500000,59.909346
2165.500000,60.095013
2166.500000,60.095013
2167.500000,60.035946
2168.500000,60.035946
2169.500000,60.056218
2170.500000,60.073825
2171.500000,60.073825
2172.500000,59.959108
2173.500000,59.959108
2174.500000,60.055118
2175.500000,60.055118
2176.500000,59.958789
2177.500000,59.958789
2178.500000,59.980778
2179.500000,59.980778
2180.500000,59.980778
2181.500000,60.097381
2182.500000,60.097381
2183.500000,60.013440
2184.500000,59.834040
2185.500000,59.959954
2186.500000,59.922561
2187.500000,59.959954
2188.500000,59.922561
2189.500000,59.962752
2190.500000,59.910648
2191.500000,59.865536
2192.500000,59.773576
2193.500000,59.773576
2194.500000,59.932740
2195.500000,59.969230
2196.500000,59.969230
2197.500000,60.034416
2198.500000,59.931740
2199.500000,60.086888
2200.500000,59.931740
2201.500000,59.891317
2202.500000,59.891317
2203.500000,60.018807
2204.500000,60.018807
2205.500000,60.021727
2206.500000,60.016995
2207.500000,60.016995
2208.500000,60.016995
2209.500000,59.922835
2210.500000,59.930544
2211.500000,59.872446
2212.500000,59.930544
2213.500000,60.009679
2214.500000,60.009679
2215.500000,59.968029
2216.500000,59.867831
2217.500000,59.867831
2218.500000,59.993624
2219.500000,60.010833
2220.500000,59.993624
2221.500000,59.980355
2222.500000,59.980355
2223.500000,60.010685
2224.500000,60.014098
2225.500000,60.042348
2226.500000,60.042348
2227.500000,59.903063
2228.500000,59.892903
2229.500000,59.883202
2230.500000,59.867146
2231.500000,59.867146
2232.500000,59.837734
2233.500000,59.837734
2234.500000,59.842706
2235.500000,59.961905
2236.500000,59.938726
2237.500000,59.938726
2238.500000,59.906598
2239.500000,59.906598
2240.500000,59.989673
2241.500000,59.989673
2242.500000,60.177699
2243.500000,60.085917
2244.500000,60.085917
2245.500000,59.909066
2246.500000,59.909066
2247.500000,59.985250
2248.500000,59.985250
2249.500000,59.935878
2250.500000,59.935878
2251.500000,59.947951
2252.500000,59.947951
2253.500000,59.918697
2254.500000,59.826710
2255.500000,59.826710
2256.500000,59.984231
2257.500000,59.984231
2258.500000,60.048551
2259.500000,60.042525
2260.500000,60.042525
2261.500000,59.805554
2262.500000,59.805554
2263.500000,59.810059
2264.500000,60.037491
2265.500000,60.037491
2266.500000,60.030926
2267.500000,59.961571
2268.500000,59.905543
2269.500000,59.961571
2270.500000,59.994103
2271.500000,60.196737
2272.500000,60.268664
2273.500000,60.196737
2274.500000,60.027702
2275.500000,60.027702
2276.500000,60.027702
2277.500000,59.931353
2278.500000,59.903249
2279.500000,59.921985
2280.500000,59.921985
2281.500000,60.127705
2282.500000,60.167197
2283.500000,60.167197
2284.500000,60.113933
2285.500000,60.113933
2286.500000,60.091590
2287.500000,60.041405
2288.500000,60.041405
2289.500000,60.046378
2290.500000,60.046378
2291.500000,60.016207
2292.500000,59.970298
2293.500000,59.907209
2294.500000,59.907209
2295.500000,59.940929
2296.500000,59.940929
2297.500000,59.777172
2298.500000,59.777172
2299.500000,59.911440
2300.500000,59.955235
2301.500000,59.955235
2302.500000,60.057832
2303.500000,60.057832
2304.500000,60.069668
2305.500000,60.110616
2306.500000,60.110616
2307.500000,60.028649
2308.500000,60.028649
2309.500000,60.100904
2310.500000,60.127095
2311.500000,60.100904
2312.500000,60.112639
2313.500000,60.112639
2314.500000,60.200875
2315.500000,60.200875
2316.500000,59.926514
2317.500000,59.901361
2318.500000,59.901361
2319.500000,59.931041
2320.500000,60.042660
2321.500000,60.042660
2322.500000,60.051553
2323.500000,59.921154
2324.500000,59.921154
2325.500000,59.841227
2326.500000,59.835107
2327.500000,59.841227
2328.500000,59.869517
2329.500000,59.930664
2330.500000,59.930664
2331.500000,59.887131
2332.500000,59.887131
2333.500000,60.122982
2334.500000,60.122982
2335.500000,60.102622
2336.500000,59.923237
2337.500000,59.923237
2338.500000,59.922318
2339.500000,59.933567
2340.500000,59.857903
2341.500000,59.915220
2342.500000,59.915220
2343.500000,59.925652
2344.500000,59.925652
2345.500000,59.829717
2346.500000,59.829717
2347.500000,59.982351
2348.500000,59.982351
2349.500000,60.061603
2350.500000,60.127871
2351.500000,60.127871
2352.500000,60.046427
2353.500000,60.007988
2354.500000,59.812241
2355.500000,59.812241
2356.500000,59.774128
2357.500000,59.985527
2358.500000,59.985527
2359.500000,59.985527
2360.500000,59.934782
2361.500000,59.934782
2362.500000,59.934782
2363.500000,59.917296
2364.500000,59.778284
2365.500000,59.700742
2366.500000,59.700742
2367.500000,59.950665
2368.500000,59.973505
2369.500000,59.973505
2370.500000,60.048587
2371.500000,60.110044
2372.500000,60.123710
2373.500000,60.177890
2374.500000,60.123710
2375.500000,60.049350
2376.500000,60.013716
2377.500000,60.006441
2378.500000,59.925592
2379.500000,59.925592
2380.500000,59.973953
2381.500000,59.981744
2382.500000,60.067252
2383.500000,59.981744
2384.500000,60.031179
2385.500000,60.024141
2386.500000,60.024141
2387.500000,59.978202
2388.500000,59.978202
2389.500000,60.109628
2390.500000,60.109628
2391.500000,60.071358
2392.500000,60.071358
2393.500000,60.066875
2394.500000,60.066875
2395.500000,60.020867
2396.500000,59.819843
2397.500000,59.971681
2398.500000,59.886280
2399.500000,59.886280
2400.500000,59.886280
2401.500000,59.965273
2402.500000,59.965273
2403.500000,60.045436
2404.500000,60.056149
2405.500000,60.105620
2406.500000,60.056149
2407.500000,60.095654
2408.500000,60.052585
2409.500000,60.052585
2410.500000,60.026406
2411.500000,59.985866
2412.500000,59.800433
2413.500000,59.800433
2414.500000,60.002687
2415.500000,60.214772
2416.500000,60.214772
2417.500000,60.026487
2418.500000,59.916473
2419.500000,60.026487
2420.500000,59.916473
2421.500000,59.962020
2422.500000,59.962020
2423.500000,60.008352
2424.500000,60.015387
2425.500000,60.015387
2426.500000,60.015387
2427.500000,60.068523
2428.500000,60.068523
2429.500000,59.830442
2430.500000,59.830442
2431.500000,60.029173
2432.500000,60.029173
2433.500000,60.064312
2434.500000,60.022970
2435.500000,60.022970
2436.500000,60.001201
2437.500000,59.871187
2438.500000,59.795428
2439.500000,59.871187
2440.500000,59.938436
2441.500000,59.985017
2442.500000,59.938436
2443.500000,59.924770
2444.500000,59.924770
2445.500000,59.924770
2446.500000,60.069563
2447.500000,60.027324
2448.500000,60.027324
2449.500000,60.018629
2450.500000,59.893856
2451.500000,59.983173
2452.500000,59.893856
2453.500000,59.983173
2454.500000,59.887976
2455.500000,59.788006
2456.500000,59.788006
2457.500000,59.859530
2458.500000,60.045984
2459.500000,60.045984
2460.500000,60.045984
2461.500000,59.999714
2462.500000,59.959584
2463.500000,59.916182
2464.500000,59.817281
2465.500000,59.817281
2466.500000,59.889722
2467.500000,60.037487
2468.500000,60.207520
2469.500000,60.207520
2470.500000,60.211685
2471.500000,60.211685
2472.500000,60.054398
2473.500000,59.852613
2474.500000,59.822328
2475.500000,59.852613
2476.500000,59.865357
2477.500000,59.865357
2478.500000,59.854250
2479.500000,59.854250
2480.500000,59.854250
2481.500000,59.897141
2482.500000,59.959324
2483.500000,59.959324
2484.500000,59.960947
2485.500000,59.868043
2486.500000,59.809041
2487.500000,59.809041
2488.500000,60.003263
2489.500000,60.003263
2490.500000,59.988715
2491.500000,59.928290
2492.500000,59.881837
2493.500000,59.805389
2494.500000,59.881837
2495.500000,59.907353
2496.500000,59.907353
2497.500000,60.054988
2498.500000,60.079819
2499.500000,60.079819
2500.500000,60.003242
2501.500000,60.003242
2502.500000,60.003242
2503.500000,60.056633
2504.500000,60.046108
2505.500000,60.046108
2506.500000,59.825689
2507.500000,59.825689
2508.500000,59.891531
2509.500000,59.894975
2510.500000,59.891531
2511.500000,59.928675
2512.500000,59.872511
2513.500000,59.817588
2514.500000,59.817588
2515.500000,59.811314
2516.500000,59.826148
2517.500000,59.811314
2518.500000,59.826148
2519.500000,59.894842
2520.500000,59.912789
2521.500000,59.914263
2522.500000,59.914263
2523.500000,59.909375
2524.500000,59.909375
2525.500000,59.900351
2526.500000,59.900351
2527.500000,59.900351
2528.500000,59.797371
2529.500000,59.935236
2530.500000,60.082663
2531.500000,60.082663
2532.500000,59.888517
2533.500000,59.888517
2534.500000,60.109885
2535.500000,60.109885
2536.500000,60.164233
2537.500000,60.047454
2538.500000,59.991603
2539.500000,59.991603
2540.500000,60.055975
2541.500000,60.055975
2542.500000,60.042191
2543.500000,60.017170
2544.500000,59.986847
2545.500000,59.884175
2546.500000,59.879770
2547.500000,59.884175
2548.500000,59.879770
2549.500000,59.962939
2550.500000,60.007595
2551.500000,60.007595
2552.500000,59.980112
2553.500000,59.980112
2554.500000,60.139961
2555.500000,60.139961
2556.500000,60.033081
2557.500000,59.939904
2558.500000,59.939904
2559.500000,59.980369
2560.500000,59.980369
2561.500000,59.913022
2562.500000,59.913022
2563.500000,60.106086
2564.500000,60.106086
2565.500000,60.106086
2566.500000,60.059535
2567.500000,60.075629
2568.500000,60.059535
2569.500000,60.075629
2570.500000,59.900095
2571.500000,59.938254
2572.500000,59.833641
2573.500000,59.769378
2574.500000,59.769378
2575.500000,59.776247
2576.500000,59.778168
2577.500000,59.778168
2578.500000,59.778168
2579.500000,59.761441
2580.500000,59.785082
2581.500000,59.816212
2582.500000,59.833475
2583.500000,59.872736
2584.500000,59.912858
2585.500000,59.912858
